# Sanskrit syllabaries

pu5-nonbowed	l cX a space sh cX a space shX cX a space s cX a	L Ct A - Sp Ct A - Sx2 Ct A - S Ct A
pu5-other	l n i y a space sh n i y a space shX n i y a space s n i y a	L N I Y A - Sp N I Y A - Sx2 N I Y A - S N I Y A

pu6-1	r gh a space r kh a space r g a space r ghX a space r ngX a	R Kh Aa - R K2 Aa - R Hh A - R Hy A - R Nb A
pu6-2	r cX a space r c a space r z a space r jhX a space r n i y a	R Ct A - R Cs A - R Zs A - R Zt A - R N I Y A
pu6-3	r trX a space r cr a space r zr a space r drhX a space r nrX a	R Jt A - R Cc A - R Jc A - R Jh A - R Wn A
pu6-4	r tX a space r t a space r d a space r dhX a space r n a	R Dr A - R D A - R Dh A - R Dx A - R N A
pu6-5	r pX a space r p a space r b a space r bhX a space r m a	R Bg Aa - R Pb Aa - R B Aa - R Bc Aa - R M A
pu6-6	r y a space r r a space r l a space r w a	R Y A - R R A - R L A - R W A
pu6-7	r sh a space r shX a space r s a space r h a space r gh shX a	R Sp A - R Sx2 A - R S A - R Hc A - R Kh Sx2 A

pu7	gh baluda o space gh tribaluda o o	Kh O Baluda - Kh O Tribaluda U
pu8	damaru gh a space damaru kh a	Damaru Kh Aa - Damaru K2 Aa
pu9	invubadama pX a space ubadama pX a space invubadama p a space ubadama p a	Invubadama Bg Aa - Ubadama Bg Aa - Invubadama Pb Aa - Ubadama Pb Aa

pu10-1	z n i y a space gh s a space gh a o	Zs N I Y A - Kh S A - Kh A U
pu10-2	anusvara z l o space sh r fvs1 i i space h r fvs1 i i	Anusvara Zs L U - Sp R3 I I - Hc R3 I I
pu10-3	anusvara bhX r u u space tX y u space b y u	Anusvara Bc R Oh U - Dr Y Uh - B Y Uh
pu10-4	s y u space d y u space z y u space gh shX y u	S Y Uh - Th Y Uh - Zs Y Uh - Kh Sx2 Y Uh
pu10-5	anusvara s a m a r a y u space anusvara tX s a r a y u space anusvara t a l a h a aaX	Anusvara S A M A R A Y Uh - Anusvara Dr S A R A Y Uh - Anusvara T A L A Hc A Aw
pu10-6	gh a kh a g a ghX a ngX a space cX a c a z a jhX a n i y a	Kh A K2 A Hh A Hy A Nb A - Ct A Cs A Zs A Zt A N I Y A
pu10-7	trX a cr a zr a drhX a nrX a space tX a t a d a dhX a n a	It A Cc A Jc A Jh A Wn A - Dr A D A Dh A Dx A N A
pu10-8	pX a p a b a bhX a m a space y a r a l a w a space sh a shX a s a h a	Bg A Pb A B A Bc A M A - Y A R A L A W A - Sp A Sx2 A S A Hc A
pu10-9	anusvara gh shX a m a r a y u space anusvara h a gh shX a m a l a w a r a y a	Anusvara Kh Sx2 A M A R A Y Uh - Anusvara Hc A Kh Sx2 A M A L A W A R A Y A
pu10-10	anusvara h a gh shX a m a l a w a r a y a ng	Anusvara Hc A Kh Sx2 A M A L A W A R A Y A A G

pu11-bowed	gh a n space gh i n space gh u n space gh e n space gh o n	Kh A A - Kh I A - Kh Oh A - Kh Ah A - Kh O A
pu11-halfbowed	g a n space g fvs2 i n space g ue n space g fvs2 e n space g o n	Hh A A - Hh I A - Hh O I A - Hh A A - Hh O A
pu11-nonbowed	cX a n space cX i n space cX u n space cX e n space cX o n	Ct A A - Ct I A - Ct Oh A - Ct Ah A - Ct O A
